FREC MAX WAV D4,FREC MAX WAV D6,percentage of energy D6,Kurtosis frecuencia,WAV D3 FFT frec media,WAV D5 FFT frec media,Entropia frecuencia,y_center_mass,WAV A6 (RMS) root-mean-square ,WAV D3 the difference between the maximum and minimum values,WAV A6 FFT VMAX,Frequency FFT umbral 10Hz - 20 Hz   ,WAV D2 (RMS) root-mean-square ,percentage of energy A6,Media tiempo,percentage of energy D3,WAV D4 the difference between the maximum and minimum values,WAV D2 FFT frec media,Varianza frecuencia,FREC MAX WAV D2,FREC 2do PICO en FFT,WAV D2 the difference between the maximum and minimum values,WAV A6 the ratio of the largest absolute value to the root-mean-square (RMS).,entropy,x_centroid,WAV D6 the ratio of the largest absolute value to the root-mean-square (RMS).,WAV A6 FFT frec media,WAV D3 FFT VMAX,area,Frecuecia umbral 20-30,FFT ENERGIA,WAV D6 (RMS) root-mean-square ,FREC 2do PICO en FFT,maximum,WAV D6 the difference between the maximum and minimum values,FFT umbral 20Hz - 30 Hz   ,percentage of energy D3,Valor FFT umbral 10Hz - 20 Hz   ,WAV D4 the difference between the maximum and minimum values,Max. Frecuencia,FFT rms,WAV D2 (RMS) root-mean-square ,x_centroid,circularity,Etiqueta
0.328125,0.727272727272727,0.0075538818154343,0.0483131425474197,0.736849215980417,0.227773350634796,0.0,0.2760416666666666,0.0360077363165674,0.872049944889376,0.0078355675396104,0.0849184782608696,0.595569470481955,0.0011706293611155,0.0981851630566876,0.543201060323801,0.763349420611066,0.701281023071751,0.0483131425474197,0.221095334685598,0.124575860397479,0.551774825939493,0.205727359457659,0.4608764472082289,0.2760416666666667,0.900176204677529,0.0591283425949027,0.429897524325303,0.3644538459593618,0.15246465418418,0.6776791062220496,0.152639877146619,0.124575860397479,0.832258064516129,0.2172288273210114,0.147150824271121,0.543201060323801,0.620720895960771,0.763349420611066,0.293577981651376,0.743465444987032,0.595569470481955,0.2760416666666667,0.045560253692102,0.0
0.1875,0.757575757575758,0.125545430624276,0.0041985430118826,0.101816478849144,0.252352468389684,0.0,0.5794270833333334,0.0738163245996192,0.0782140726826796,0.0164426514227831,0.112092391304348,0.0923677339707086,0.0190249849620613,0.0911564682188077,0.102055506689325,0.20989279477163,0.139014440220704,0.0041985430118826,0.306288032454361,0.0644692195831314,0.0455472850475466,0.170570950472279,0.100058610667346,0.5794270833333324,0.686582128382673,0.090380490275904,0.0837640396670899,0.6086830106946913,0.204432556362247,0.0685228554584035,0.21552595675974,0.0644692195831314,0.4258064516129032,0.2684679738880293,0.0963235722643693,0.102055506689325,0.163572962788073,0.20989279477163,0.252293577981651,0.196901421515014,0.0923677339707086,0.5794270833333324,0.0196038951358232,1.0
0.29296875,0.712121212121212,0.006806465599452,0.0157879283502126,0.404129776222115,0.208662949765422,0.0,0.4843749999999995,0.0524199325599503,0.683094262328482,0.0332807253256998,0.0516304347826087,0.342630437117704,0.0069324661551766,0.125043821177561,0.484749105578699,0.754608410838128,0.306999434985477,0.0157879283502126,0.260649087221095,0.0741638390693165,0.509727696965257,0.32097738035844,0.6331667449648789,0.484375,0.365552038866031,0.0607650927134949,0.287882060397266,0.8014276443867617,0.197554451662209,0.481868072844564,0.106308342366001,0.0741638390693165,1.0,0.084650358836668,0.0927164478320255,0.484749105578699,0.36358440525286,0.754608410838128,0.288990825688073,0.401608019775343,0.342630437117704,0.484375,0.0081506557735657,0.0
0.02734375,0.5,0.008744067504333,0.0072136867872978,0.153538574160542,0.291819376727364,0.0,0.4752604166666668,0.0388840899028052,0.273302115115332,0.0161961932972716,0.014945652173913,0.0492267875786196,0.002631567458782,0.0933678380151604,0.140870566851913,0.465369706309065,0.0665157229808335,0.0072136867872978,0.350912778904665,0.0460494425593795,0.0427163731979021,0.295177186290247,0.1797778691372073,0.4752604166666657,0.227725514720126,0.0568464787897561,0.211531253748127,0.7078806981467591,0.0645777607948032,0.3563957173473709,0.0503557093144397,0.0460494425593795,0.5161290322580645,0.031719249050818,0.0267956781064359,0.140870566851913,0.0506441154672226,0.465369706309065,0.100917431192661,0.333228003229226,0.0492267875786196,0.4752604166666657,0.0131263748510299,1.0
0.15625,0.954545454545455,0.0883852033711928,0.0018201567265626,0.0759701723078603,0.186391977155521,0.0,0.5768229166666662,0.0511847156005255,0.0834686095624317,0.008904939669221,0.0625,0.0508387096577702,0.0059627205086217,0.0930496439711523,0.104941367172821,0.273393597089683,0.0681457310014005,0.0018201567265626,0.609533468559838,0.0402326708676684,0.0292330130592248,0.296886624841073,0.1869857431373452,0.5768229166666656,0.497453174149578,0.0383600534640292,0.0753611673140959,0.6549929629099,0.948032097821933,0.1051213518647349,0.171009278764985,0.0402326708676684,0.5483870967741935,0.173063891540676,0.122663851890958,0.104941367172821,0.126499254231061,0.273393597089683,0.311926605504587,0.146642417543213,0.0508387096577702,0.5768229166666656,0.0163977440257454,1.0
0.0546875,0.212121212121212,0.175756557192378,0.0018261478213688,0.0180831161376993,0.133978655908665,0.0,0.541666666666667,0.0712579038513783,0.0697312390637999,0.0088378107014252,0.466372282608696,0.0544766133476548,0.0329571192696033,0.0875659037889027,0.0405643712184056,0.241180778060402,0.0270981471194507,0.0018261478213688,0.609026369168357,0.0317498788172564,0.0529550544306055,0.570322525712077,0.1156454146439365,0.5416666666666667,0.412743615575574,0.0535336003816209,0.0176845814965873,0.7476255088195386,0.818494459304547,0.0578239811850008,0.237291619223999,0.0317498788172564,0.5483870967741935,0.22479875163057,0.0673432592525792,0.0405643712184056,0.0673307752349591,0.241180778060402,0.591743119266055,0.0332927765543003,0.0544766133476548,0.5416666666666667,0.010898895893181,1.0
0.740234375,0.378787878787879,0.042446115763244,0.0003023497026967,0.0390791735214382,0.036186173408141,0.0,0.5325520833333341,0.0638577766572438,0.167125906250919,0.0184044623237605,0.464334239130435,0.101764146511678,0.0087379107682396,0.0878798224911271,0.20015164014418,0.232416975499013,0.0632680632789958,0.0003023497026967,0.609026369168357,0.133058652447891,0.123418901331005,0.303586747491353,0.0787221137177446,0.5325520833333324,0.718875487674986,0.0222376683457125,0.046991784385607,0.6409229965362346,0.826136797860145,0.0309205581814447,0.0743032977114459,0.133058652447891,0.464516129032258,0.1045908920696079,0.248312265026862,0.20015164014418,0.199400100725363,0.232416975499013,0.76605504587156,0.0066108451860146,0.101764146511678,0.5325520833333324,0.0173351936749206,1.0
0.0078125,0.636363636363636,0.0684393047901071,0.050323434233109,0.124298304767285,0.476138857150081,0.0,0.4830729166666661,0.097421888087978,0.127749005773899,0.0323180243406949,0.063179347826087,0.068585579969551,0.019441082944555,0.0919447381701628,0.0711257210518252,0.383638013412813,0.101927836118622,0.050323434233109,0.608519269776876,0.0218128938439166,0.0382117195581243,0.233617918679381,0.0424686598791669,0.4830729166666657,0.285618991888608,0.128273127722953,0.116935772393512,0.6041447196541291,0.971723347344287,0.1788139012982254,0.255004320327044,0.0218128938439166,0.3225806451612902,0.1986040674232829,0.0577026945366251,0.0711257210518252,0.0516609874023472,0.383638013412813,0.0412844036697248,0.346992591394199,0.068585579969551,0.4830729166666657,0.0199376704085807,1.0
0.1640625,0.666666666666667,0.0106695274096154,0.166100598392183,0.169028170117708,0.433457285164663,0.0,0.4830729166666661,0.0133773536616537,0.279614763869591,0.0052585836580833,0.0733695652173913,0.0526135998076854,0.0005670720397583,0.0921782122962651,0.106077885160983,0.842388881591177,0.0743927184021447,0.166100598392183,0.184584178498986,0.0222976248182259,0.0417522601044205,0.478962287887414,0.2052366864991871,0.4830729166666657,0.341218138194062,0.0324149074808846,0.223781143942118,0.7078806981467591,0.295376385173863,0.6416729820011344,0.131737456472761,0.0222976248182259,0.7870967741935484,0.1133030141991381,0.02343505054591,0.106077885160983,0.0415462528057979,0.842388881591177,0.0412844036697248,0.477314911913918,0.0526135998076854,0.4830729166666657,0.0131263748510299,1.0
0.1953125,0.272727272727273,0.0665997752473197,0.0010305843600134,0.0999578605434237,0.176838762854659,0.0,0.5260416666666666,0.0336749911690506,0.0865889796025178,0.0174540902843785,0.650135869565217,0.0973323747322617,0.0044315364656867,0.0850341284236767,0.13424499597821,0.202025457916188,0.151726941516646,0.0010305843600134,0.26369168356998,0.0460494425593795,0.048785484680768,0.125595196208871,0.0397866648125455,0.5260416666666667,0.169273497392507,0.0393313538401823,0.0792741294325471,0.7054324650041717,0.106610622850592,0.0439612571045281,0.116791440382772,0.0460494425593795,0.4,0.0674575724774829,0.118931814655487,0.13424499597821,0.127523817259004,0.202025457916188,0.527522935779817,0.152095612774107,0.0973323747322617,0.5260416666666667,0.013269680013547,1.0
0.20703125,0.606060606060606,0.0479204869384942,0.002648663730112,0.0418653317729009,0.144280369866391,0.0,0.5859375000000009,0.065078881265417,0.0546986944828488,0.0211700304146696,0.857336956521739,0.0395513735543999,0.0319724766313122,0.0948240292317925,0.0628885911485773,0.185078857992503,0.0533778603517012,0.002648663730112,0.418864097363083,0.0349006301502666,0.0276346511925489,0.233966117148747,0.1145902919850537,0.5859375,0.448919543166324,0.0698844609885878,0.0314678940108821,0.6908315565031983,0.205196790217807,0.0516444633443799,0.082639406033251,0.0349006301502666,0.4903225806451613,0.0774632537803141,0.136931062335489,0.0628885911485773,0.104952157940012,0.185078857992503,0.701834862385321,0.0853136199667359,0.0395513735543999,0.5859375,0.0141400154707369,1.0
0.16796875,0.545454545454545,0.15774984708308,0.0023234742794033,0.123604382350347,0.230650717387591,0.0,0.5833333333333339,0.1115013020438294,0.114447956004416,0.0400854517655398,0.427989130434783,0.121624191353168,0.138706410711285,0.104535164707369,0.157823825735583,0.232937532093207,0.155035653227877,0.0023234742794033,0.608519269776876,0.0668928744546777,0.0811244061222708,0.258525114519059,0.1267863889415576,0.5833333333333333,0.472489022350091,0.160119409842911,0.0823959947872646,0.6064117582612066,0.171570500573175,0.1324091878494503,0.2417410830006,0.0668928744546777,0.432258064516129,0.2434442709924474,0.0965211940232314,0.157823825735583,0.161020994440346,0.232937532093207,0.353211009174312,0.172889119762632,0.121624191353168,0.5833333333333333,0.0197704719806743,1.0
0.234375,0.696969696969697,0.149603645858206,0.0021645670398795,0.0909226344443991,0.153125329109423,0.0,0.5494791666666662,0.0990576741003942,0.0996917845820516,0.0412415302781472,0.433423913043478,0.0963258922840372,0.0402170223483485,0.0981478433029849,0.102912659667021,0.300390366862632,0.127796515484326,0.0021645670398795,0.608519269776876,0.0528356761997092,0.0496392444570139,0.17550920585878,0.1109314360379418,0.5494791666666667,0.472035805568843,0.114284881643505,0.0767884664884944,0.6620848327532298,0.0722200993504012,0.1374561752161026,0.246482544566514,0.0528356761997092,0.5483870967741935,0.2297637410278208,0.11526926513183,0.102912659667021,0.143231896257903,0.300390366862632,0.348623853211009,0.177482624204776,0.0963258922840372,0.5494791666666667,0.0159365391711574,1.0
0.09375,0.878787878787879,0.0531669610862417,0.009341955081644,0.1005708868723,0.435050851525503,0.0,0.4869791666666666,0.0465231649611945,0.0650709344427381,0.0236248717166468,0.77241847826087,0.0775099046708466,0.0415852902474286,0.0930308702088324,0.0371809964563998,0.263122084506012,0.155499404155463,0.009341955081644,0.608519269776876,0.0344158991759573,0.0369217062633798,0.248090142118729,0.1637030862557203,0.4869791666666667,0.273253870920153,0.118333239658639,0.0959625560778604,0.8224124998946541,0.15246465418418,0.1964196450133087,0.148285724823426,0.0344158991759573,0.4903225806451613,0.1079735282853923,0.0748784493812971,0.0371809964563998,0.0479431903760847,0.263122084506012,0.0596330275229358,0.36661219058303,0.0775099046708466,0.4869791666666667,0.0071522874374672,1.0
0.40625,0.636363636363636,0.234995915932023,0.117545631850055,0.206841489689245,0.45888972431958,0.0,0.4804687500000009,0.0884130325187335,0.123653902284669,0.0229674900630016,0.122961956521739,0.047164239615733,0.032737276383156,0.0635348022128491,0.0911972130138959,0.382165267284439,0.109753174422316,0.117545631850055,0.129817444219067,0.0916141541444498,0.0210671275978748,0.27158716660881,0.3437585836303559,0.4804687499999989,0.985807979467606,0.242360439895846,0.189892709283864,0.859784926300176,0.314482231562858,0.3988320925743573,0.289747773573493,0.0916141541444498,0.6967741935483871,0.3560647163309242,0.0324032195985431,0.0911972130138959,0.0419037211592713,0.382165267284439,0.055045871559633,0.551729716982739,0.047164239615733,0.4804687499999989,0.0054652971929449,1.0
0.03125,0.484848484848485,0.376046596461052,0.0002957824045705,0.0889188266855988,0.142888484693583,0.0,0.6354166666666672,0.1103114252517757,0.102581759207085,0.0253596146219305,0.364809782608696,0.0702057603034725,0.0785918098321474,0.106648331376431,0.162052024327244,0.191184876022416,0.102420880236903,0.0002957824045705,0.608519269776876,0.0528356761997092,0.0337754281989076,0.328800734906168,0.0146867885647314,0.6354166666666667,0.211835224073251,0.180146983630121,0.0680270947319922,0.4383643611417783,0.247229652273596,0.0229226270734104,0.218321229826124,0.0528356761997092,0.1354838709677419,0.1447166028000839,0.141276449791875,0.162052024327244,0.161678359997508,0.191184876022416,0.559633027522936,0.106520266116375,0.0702057603034725,0.6354166666666667,0.0354587075110757,1.0
0.078125,0.939393939393939,0.0454735340744213,0.0112668926240159,0.132097138022176,0.465073436385148,0.0,0.5455729166666674,0.0703266964252497,0.146447584807244,0.0506292158384538,0.557744565217391,0.0677442412674826,0.0068386403583935,0.0733348042504088,0.079103591821991,0.364589194949932,0.117145199882799,0.0112668926240159,0.1947261663286,0.0508967523024721,0.0416154982086899,0.0737141670905876,0.042653667887306,0.5455729166666656,0.432669542994071,0.0686744123285535,0.103960342664355,0.5553359683794465,0.974780282766527,0.1797184690428692,0.164128020172155,0.0508967523024721,0.3548387096774194,0.1556453922370131,0.0375764347337564,0.079103591821991,0.0887587302555407,0.364589194949932,0.0871559633027523,0.34802103447922,0.0677442412674826,0.5455729166666656,0.0237806395787067,1.0
0.265625,0.848484848484849,0.0477393330778037,0.0009539921591701,0.0544513970122038,0.122422312227938,0.0,0.6822916666666663,0.0284450113689645,0.0726348939755874,0.010588716317166,0.0577445652173913,0.0257112952541508,0.0199320100798564,0.0931460712588636,0.0847677308215451,0.239716536267469,0.047861663984589,0.0009539921591701,0.208924949290061,0.0460494425593795,0.0104169342711088,0.232245555106227,0.1507541962602425,0.6822916666666667,0.218939513135765,0.0452967802462521,0.0454744354041746,0.5023471013088144,0.161635460450898,0.0196111053758191,0.0712722823138601,0.0460494425593795,0.4903225806451613,0.0467865346561071,0.0545673940633632,0.0847677308215451,0.0847767744588206,0.239716536267469,0.0825688073394496,0.0984482318580888,0.0257112952541508,0.6822916666666667,0.0285674035516017,1.0
0.12890625,0.787878787878788,0.0216080726853483,0.0233189963244323,0.142383197274484,0.270043877228247,0.0,0.5429687500000003,0.0402054316801293,0.265767150138616,0.0260023063079939,0.721467391304348,0.0806594455342876,0.0065126816118045,0.0910403158571726,0.177079936747456,0.379668677843979,0.110127868503384,0.0233189963244323,0.773833671399594,0.041202132816287,0.117326095140978,0.385214900788639,0.3106871852304251,0.5429687499999991,0.286766720166588,0.062058012270061,0.146142302334948,0.7226585873568352,0.105846388995032,0.2393206111576339,0.0960421164760538,0.041202132816287,0.6967741935483871,0.0662927562232178,0.128913923034287,0.177079936747456,0.0711395552553854,0.379668677843979,0.114678899082569,0.258194634625619,0.0806594455342876,0.5429687499999991,0.0122768153142196,1.0
0.203125,0.924242424242424,0.0663107133240479,0.0210322733611596,0.132365743810139,0.432748026665097,0.0,0.5039062500000004,0.0703383982172614,0.190745897018134,0.0247226411874819,0.0244565217391304,0.072941910381278,0.0198655624446704,0.102337478317768,0.0970250482385572,0.529021208738715,0.10112149525372,0.0210322733611596,0.366125760649087,0.0576829859428017,0.0553569545262825,0.195139851050074,0.1885057557355883,0.5039062499999991,0.691605442466557,0.0884486687065563,0.153936412519237,0.7226585873568352,0.0355368742835308,0.3782931641956679,0.253303096200483,0.0576829859428017,0.6258064516129032,0.3062047384280749,0.0578501710621876,0.0970250482385572,0.0806834765659703,0.529021208738715,0.0825688073394496,0.34589830671204,0.072941910381278,0.5039062499999991,0.0122768153142196,1.0
0.1796875,0.772727272727273,0.0363005268264376,0.015396217442429,0.143213690256556,0.345399344975981,0.0,0.4713541666666663,0.0485794351181936,0.203905107277196,0.031772403983571,0.459239130434783,0.0831247729896327,0.0086058973413792,0.0888982369552651,0.116299077766543,0.552135208725568,0.113564879562931,0.015396217442429,0.121703853955375,0.060106640814348,0.0828708647812004,0.507639495135809,0.0501865415245219,0.4713541666666667,0.537522132805989,0.0868792430970729,0.164895599628751,0.638592750533049,0.683607183798242,0.3655052308466737,0.175090428527311,0.060106640814348,0.5290322580645161,0.1816697184690194,0.106830726182636,0.116299077766543,0.097166396410361,0.552135208725568,0.0871559633027523,0.338542264580314,0.0831247729896327,0.4713541666666667,0.0174934202898207,1.0
0.32421875,0.424242424242424,0.0763540315310273,0.0125402486590721,0.0786236855040491,0.315553130929361,0.0,0.5013020833333335,0.100588826394462,0.0810719057416807,0.0364883265472359,0.592391304347826,0.0787401728590124,0.0120076967627698,0.104101575453835,0.0391725142512771,0.561429342447137,0.106745285470522,0.0125402486590721,0.221095334685598,0.0470189045079981,0.0505537906037151,0.247697456581909,0.0693766068397091,0.5013020833333324,0.244181801598352,0.103313262928862,0.0438476794547373,0.7375881743175707,0.723347344287352,0.2334346999357274,0.206317145824411,0.0470189045079981,0.6967741935483871,0.1342621596139625,0.071639243378943,0.0391725142512771,0.0967668086438255,0.561429342447137,0.114678899082569,0.25401615680337,0.0787401728590124,0.5013020833333324,0.0114444772756598,1.0
0.3984375,0.378787878787879,0.0636566888902355,0.115914828549248,0.488119175644376,0.291959246149624,0.0,0.3177083333333336,0.076840896654432,0.759940800502791,0.0239048361027037,0.107336956521739,0.277026709822027,0.0044109347879265,0.0692098997979054,0.478915196912543,0.674401711232267,0.269487146229817,0.115914828549248,0.191683569979716,0.0634997576345129,0.311277016012615,0.282568519187886,0.2588812332494998,0.3177083333333334,0.915051810976371,0.095241407781215,0.351895382794771,0.5190169985757266,0.157814291173099,0.777494787987053,0.416080852268662,0.0634997576345129,0.6387096774193548,0.603615340931303,0.0641956256634969,0.478915196912543,0.243807431953799,0.674401711232267,0.146788990825688,0.534726789034862,0.277026709822027,0.3177083333333334,0.0269832422140154,0.0
0.1875,0.333333333333333,0.0442914596633452,0.0003261590134468,0.163017988544955,0.0776447724480797,0.0,0.3854166666666672,0.0824376964365974,0.249862486556078,0.0280480192475895,0.593070652173913,0.169186629414501,0.0685647930836569,0.0984545752865666,0.413199879835495,0.158471056928611,0.202315244240437,0.0003261590134468,0.221095334685598,0.525933107125545,0.227956902750361,0.20911260867069,0.0160296801625977,0.3854166666666667,0.27864559487823,0.0976800348587502,0.113665041831619,0.2542791407165189,0.183034008406572,0.0303538783094618,0.0780819520636761,0.525933107125545,0.2516129032258064,0.0521822080709459,0.313963574658229,0.413199879835495,0.822322907306768,0.158471056928611,0.660550458715596,0.123628734136415,0.169186629414501,0.3854166666666667,0.0680474062246077,0.0
