FFT DENSIDAD DE N?MERO DE PICOS SOBRE RMS,percentage of energy D1,WAV D3 the difference between the maximum and minimum values,FREC MAX WAV D2,FFT rms,FFT rms,WAV D5 FFT frec media,percentage of energy D3.1,WAV D2 FFT frec media,WAV A6 (RMS) root-mean-square ,WAV D2 the difference between the maximum and minimum values,FREC MAX WAV D4,percentage of energy D3.1,percentage of energy A6,FFT peak2rms,area,WAV D2 (RMS) root-mean-square ,Varianza frecuencia,Entropia frecuencia,FREC MAX WAV D6,WAV D6 FFT frec media,WAV A6 (RMS) root-mean-square ,WAV D6 FFT frec media,correlation,percentage of energy D3,FFT DENSIDAD DE N?MERO DE PICOS SOBRE RMS,FREC MAX WAV D5,WAV D2 FFT frec media,WAV D3 FFT frec media,percentage of energy D3,Etiqueta
0.156012271622058,0.055892624959136,0.0726348939755874,0.208924949290061,0.0984482318580888,0.0984482318580888,0.122422312227938,0.0348948377053104,0.047861663984589,0.0284450113689645,0.0104169342711088,0.265625,0.0348948377053104,0.0199320100798564,0.426716990385724,0.5023471013088144,0.0257112952541508,0.0009539921591701,0.0,0.848484848484849,0.0712010105623267,0.0284450113689645,0.0712010105623267,0.9383452296375436,0.0847677308215451,0.156012271622058,0.8125,0.047861663984589,0.0544513970122038,0.0847677308215451,1.0
0.21902044082661,0.102256398578822,0.265767150138616,0.773833671399594,0.258194634625619,0.258194634625619,0.270043877228247,0.0333297366977499,0.110127868503384,0.0402054316801293,0.117326095140978,0.12890625,0.0333297366977499,0.0065126816118045,0.312210048188418,0.7226585873568352,0.0806594455342876,0.0233189963244323,0.0,0.787878787878788,0.0745040118755089,0.0402054316801293,0.0745040118755089,0.9489086322836958,0.177079936747456,0.21902044082661,0.9140625,0.110127868503384,0.142383197274484,0.177079936747456,1.0
0.154405214988875,0.0460409194191178,0.190745897018134,0.366125760649087,0.34589830671204,0.34589830671204,0.432748026665097,0.0183428787875272,0.10112149525372,0.0703383982172614,0.0553569545262825,0.203125,0.0183428787875272,0.0198655624446704,0.431978188477062,0.7226585873568352,0.072941910381278,0.0210322733611596,0.0,0.924242424242424,0.192137253554765,0.0703383982172614,0.192137253554765,0.9383653998678648,0.0970250482385572,0.154405214988875,0.765625,0.10112149525372,0.132365743810139,0.0970250482385572,1.0
0.184614930964959,0.0567681253567196,0.203905107277196,0.121703853955375,0.338542264580314,0.338542264580314,0.345399344975981,0.0229552155327544,0.113564879562931,0.0485794351181936,0.0828708647812004,0.1796875,0.0229552155327544,0.0086058973413792,0.284196738102791,0.638592750533049,0.0831247729896327,0.015396217442429,0.0,0.772727272727273,0.126258544198537,0.0485794351181936,0.126258544198537,0.9050295093247058,0.116299077766543,0.184614930964959,0.9296875,0.113564879562931,0.143213690256556,0.116299077766543,1.0
0.109090641024748,0.0788022697285112,0.0810719057416807,0.221095334685598,0.25401615680337,0.25401615680337,0.315553130929361,0.0336548443918782,0.106745285470522,0.100588826394462,0.0505537906037151,0.32421875,0.0336548443918782,0.0120076967627698,0.360461440153023,0.7375881743175707,0.0787401728590124,0.0125402486590721,0.0,0.424242424242424,0.157886516360847,0.100588826394462,0.157886516360847,0.9361624126804968,0.0391725142512771,0.109090641024748,0.8359375,0.106745285470522,0.0786236855040491,0.0391725142512771,1.0
0.373425655815485,0.009120379958306,0.759940800502791,0.191683569979716,0.534726789034862,0.534726789034862,0.291959246149624,0.0662569943791984,0.269487146229817,0.076840896654432,0.311277016012615,0.3984375,0.0662569943791984,0.0044109347879265,0.258759107376331,0.5190169985757266,0.277026709822027,0.115914828549248,0.0,0.378787878787879,0.283428862087938,0.076840896654432,0.283428862087938,0.9089089862059486,0.478915196912543,0.373425655815485,0.7734375,0.269487146229817,0.488119175644376,0.478915196912543,0.0
0.627504422067787,0.272581498961896,0.249862486556078,0.221095334685598,0.123628734136415,0.123628734136415,0.0776447724480797,0.267738545736675,0.202315244240437,0.0824376964365974,0.227956902750361,0.1875,0.267738545736675,0.0685647930836569,0.107124889726721,0.2542791407165189,0.169186629414501,0.0003261590134468,0.0,0.333333333333333,0.0661965792095745,0.0824376964365974,0.0661965792095745,0.837453911065875,0.413199879835495,0.627504422067787,0.921875,0.202315244240437,0.163017988544955,0.413199879835495,0.0
0.124132019456689,0.0203978810483429,0.152810078131282,0.679513184584178,0.475552767264755,0.475552767264755,0.63396891031619,0.0118477161730725,0.105445010122261,0.0511187249872283,0.029263329841818,0.3046875,0.0118477161730725,0.002546632334316,0.524939074030657,0.8897283767497912,0.0720790319796536,0.0751724281653654,0.0,0.515151515151515,0.211167175023923,0.0511187249872283,0.211167175023923,0.9923253607275644,0.0428714947224214,0.124132019456689,0.5625,0.105445010122261,0.121655482332555,0.0428714947224214,1.0
0.511728769467235,0.151270770732655,0.343181775922085,0.279918864097363,0.239105698513703,0.239105698513703,0.140388612063832,0.162910771971569,0.248336120417238,0.0448019547420723,0.159495139426765,0.296875,0.162910771971569,0.0093599286351379,0.164510367532293,0.3504807975930623,0.188250425709434,0.0026791668085093,0.0,0.727272727272727,0.0444549829848376,0.0448019547420723,0.0444549829848376,0.8911889947246017,0.427190431811845,0.511728769467235,0.875,0.248336120417238,0.260946049345771,0.427190431811845,0.0
0.23832109270022,0.10709352727425,0.27110865691921,0.735294117647059,0.258717344363693,0.258717344363693,0.312447679645577,0.0361531274883396,0.113233473150292,0.0353428325267059,0.0894377014468248,0.0546875,0.0361531274883396,0.0017101215327226,0.481899456069899,0.5928727340148494,0.0945387992957037,0.0139951863782903,0.0,0.393939393939394,0.111063584392285,0.0353428325267059,0.111063584392285,0.905037924587752,0.221338044067173,0.23832109270022,0.8984375,0.113233473150292,0.162783762714473,0.221338044067173,1.0
0.734263929974268,0.575887062537252,0.335449157888831,0.676470588235294,0.266158759267901,0.266158759267901,0.159754408961564,0.196259669021832,0.314169127828741,0.0323208241286918,0.587180508340231,0.2890625,0.196259669021832,0.0030838904199831,0.130277770036113,0.5772689348289607,0.28297660322225,0.0035431948675963,0.0,0.939393939393939,0.0515328686076635,0.0323208241286918,0.0515328686076635,0.8964552996407872,0.168157358604044,0.734263929974268,0.78125,0.314169127828741,0.162616984079646,0.168157358604044,1.0
0.137622039446606,0.136775255940605,0.0523623090598889,0.291075050709939,0.159145902398231,0.159145902398231,0.257510896255376,0.0406060975578903,0.0841426909898522,0.0742057213743993,0.027436242263081,0.1484375,0.0406060975578903,0.0077785607386192,0.310722009971785,0.657352705697936,0.063305689799975,0.0036177555734386,0.0,0.636363636363636,0.2188305712544,0.0742057213743993,0.2188305712544,0.9076159043402644,0.058974755704884,0.137622039446606,0.34375,0.0841426909898522,0.0652942077561309,0.058974755704884,1.0
0.361677432935897,0.277171685834715,0.167800883784573,0.608519269776876,0.106166191380379,0.106166191380379,0.122631596703268,0.0999145788675291,0.109890097246201,0.0618770345034907,0.0453363659144807,0.21875,0.0999145788675291,0.0055661762963107,0.239873106341296,0.5861601085481681,0.0942188034450426,0.0007326878050991,0.0,0.575757575757576,0.0618320673263152,0.0618770345034907,0.0618320673263152,0.8188803187735428,0.185747656013825,0.361677432935897,0.7421875,0.109890097246201,0.0921717777085595,0.185747656013825,1.0
0.206349511883168,0.0106202051913499,0.417101162536785,0.255578093306288,0.597437155138406,0.597437155138406,0.555196405214099,0.0082643011412386,0.10981302168291,0.028404600531885,0.0524895686457357,0.046875,0.0082643011412386,0.0023949671845341,0.409383406390043,0.5274530790429557,0.0737935002010009,0.184176327092174,0.0,0.636363636363636,0.127631971489581,0.028404600531885,0.127631971489581,0.878406204333276,0.130137472877828,0.206349511883168,0.859375,0.10981302168291,0.260755060076796,0.130137472877828,1.0
0.134265404338152,0.0795004738843018,0.147441808986045,0.609533468559838,0.236422185310492,0.236422185310492,0.309795820718363,0.0159830491372593,0.0616085378600901,0.0616669206337269,0.0218395187365785,0.1015625,0.0159830491372593,0.0127486673339267,0.43494999886846,0.8014276443867617,0.0399295344466685,0.0108936347472259,0.0,0.681818181818182,0.160828547336431,0.0616669206337269,0.160828547336431,0.941403251079448,0.0988245333573232,0.134265404338152,0.9921875,0.0616085378600901,0.10175515329579,0.0988245333573232,1.0
0.220698758380837,0.23389874959734,0.069027494925382,0.608519269776876,0.157434235630271,0.157434235630271,0.263956548309644,0.046253390310249,0.0857208845963781,0.1070723720138794,0.0399207925709732,0.13671875,0.046253390310249,0.0155592451866464,0.341748108576856,0.5861601085481681,0.0624380956682767,0.0020202814923148,0.0,0.787878787878788,0.206271257721347,0.1070723720138794,0.206271257721347,0.8244590694527107,0.0562001809198073,0.220698758380837,0.65625,0.0857208845963781,0.0604678484024423,0.0562001809198073,1.0
0.175841814273435,0.0741805219143661,0.12746481455348,0.609026369168357,0.119448306948895,0.119448306948895,0.199163029293346,0.0408423065058342,0.0649094338339468,0.0632956357778692,0.0561715369651111,0.068359375,0.0408423065058342,0.0093153327096277,0.566476494911684,0.7602669880411604,0.0808182353986095,0.0068991056934311,0.0,0.939393939393939,0.0976955564976685,0.0632956357778692,0.0976955564976685,0.7910528496643775,0.0805373085303096,0.175841814273435,0.94921875,0.0649094338339468,0.0535115515918136,0.0805373085303096,1.0
0.280279031555892,0.0252448707604735,0.51377613953943,0.255578093306288,0.418890490518966,0.418890490518966,0.376242451982375,0.0097934627317026,0.0777590968647093,0.0635158391442387,0.0511985178953168,0.2421875,0.0097934627317026,0.0055701987392787,0.317573252488975,0.6064117582612066,0.0646321825862368,0.0358034140385091,0.0,0.909090909090909,0.205540859123441,0.0635158391442387,0.205540859123441,0.9384228698280292,0.26413434411581,0.280279031555892,0.9609375,0.0777590968647093,0.273492802690004,0.26413434411581,1.0
0.213146329386816,0.0220532331333985,0.334150979604741,0.608519269776876,0.333543594957825,0.333543594957825,0.250123221066995,0.0090858358784223,0.0599046496216229,0.0355584379686993,0.0295948781382228,0.2421875,0.0090858358784223,0.0018658605906195,0.329295366599336,0.7425984139157402,0.0495055731514238,0.0168972801155169,0.0,1.0,0.07378390510858,0.0355584379686993,0.07378390510858,0.9640651603131224,0.20976097304834,0.213146329386816,0.8828125,0.0599046496216229,0.18752863634753,0.20976097304834,1.0
0.331467716959813,0.270805273564733,0.16802400841234,0.608519269776876,0.129694546672242,0.129694546672242,0.146392850185293,0.0787728699528414,0.109233134990207,0.0827397872111762,0.0600975289553025,0.16796875,0.0787728699528414,0.0160387377205259,0.391565745174816,0.5127341834025805,0.0818109742874285,0.0003766295553088,0.0,1.0,0.0823024065084833,0.0827397872111762,0.0823024065084833,0.8163569742992742,0.194525286168056,0.331467716959813,0.6640625,0.109233134990207,0.109254936394463,0.194525286168056,1.0
0.600657893928529,0.0804070749495156,0.756907682492643,0.105476673427992,0.399612033473286,0.399612033473286,0.1294225638484,0.35778767815787,0.537195028503213,0.0898858145711156,0.587778278152229,0.25,0.35778767815787,0.0023197570430392,0.0403812590123966,0.2091743428537717,0.456883315292146,0.0093801549964132,0.0,0.151515151515152,0.114376891586119,0.0898858145711156,0.114376891586119,0.9257162965015554,0.523167084017944,0.600657893928529,0.84375,0.537195028503213,0.423338755512984,0.523167084017944,0.0
0.124132019456689,0.032530162696375,0.118501760427386,0.707910750507099,0.346485725633114,0.346485725633114,0.288695316983715,0.0316171649348427,0.13752262101958,0.0952282981965073,0.045206997744667,0.0078125,0.0316171649348427,0.0292307771595167,0.702197184273797,0.7577302645440217,0.0881812793937692,0.0319269175786445,0.0,0.939393939393939,0.161424135464955,0.0952282981965073,0.161424135464955,0.9573224722376508,0.0859472485772294,0.124132019456689,0.953125,0.13752262101958,0.143784525570474,0.0859472485772294,1.0
0.177062501970938,0.0213829179327838,0.282393510568205,0.567951318458418,0.436875260305055,0.436875260305055,0.403707454053512,0.0209941293549936,0.139475328926008,0.0505274160965636,0.0342692193545379,0.41796875,0.0209941293549936,0.0036390198600715,0.590063135273384,0.5906309783662151,0.101776823504505,0.136336646243622,0.0,0.939393939393939,0.160063942169876,0.0505274160965636,0.160063942169876,0.9161865009538646,0.0747309015869466,0.177062501970938,0.8828125,0.139475328926008,0.153686608734803,0.0747309015869466,1.0
0.308810429977749,0.236679448587473,0.108571569400017,0.435091277890467,0.117400915712537,0.117400915712537,0.136954739920264,0.0739068419095726,0.09892251636757,0.0550004491382121,0.0386815164395885,0.05078125,0.0739068419095726,0.0213410047760561,0.355518801247543,0.5466807689390427,0.0696582776305156,0.0016419936221092,0.0,0.681818181818182,0.0957405582597149,0.0550004491382121,0.0957405582597149,0.8687764783315585,0.180222574370486,0.308810429977749,0.9296875,0.09892251636757,0.0894538445159241,0.180222574370486,1.0
0.26265669723651,0.190947209575498,0.096052252582584,0.376267748478702,0.0891147867240157,0.0891147867240157,0.132906329610443,0.0414114031196346,0.0534742003095721,0.0644030813174781,0.0341502020520629,0.22265625,0.0414114031196346,0.0056057319886997,0.363678709649354,0.7029884456879913,0.0535651264626198,0.0029384349772414,0.0,0.924242424242424,0.0561299938771741,0.0644030813174781,0.0561299938771741,0.8270376032166933,0.139469906943167,0.26265669723651,0.9140625,0.0534742003095721,0.0674540923988396,0.139469906943167,1.0
0.691264926398526,0.0798113910130788,0.673062017715785,0.168356997971602,0.499295534931197,0.499295534931197,0.149896620786092,0.442166242250144,0.769537324568478,0.0213829406594017,0.648050771054667,0.234375,0.442166242250144,0.0011178035731003,0.122287736526448,0.2513336760578811,0.610354669209787,0.0072926886625261,0.0,0.696969696969697,0.0451375412947118,0.0213829406594017,0.0451375412947118,0.9151040863415356,0.522312118277376,0.691264926398526,0.84375,0.769537324568478,0.482008613781358,0.522312118277376,0.0
