FFT DENSIDAD DE N?MERO DE PICOS SOBRE RMS,maximum,Media frecuencia,y_center_mass,WAV D1 the ratio of the largest absolute value to the root-mean-square (RMS).,FREC MAX WAV D3,mean,TIEMPO ENERGIA,Entropia frecuencia,Varianza tiempo,percentage of energy D4,percentage of energy D3,FFT ENERGIA,FREC 3er pico FFT,WAV D4 the ratio of the largest absolute value to the root-mean-square (RMS).,WAV A6 FFT frec media,WAV D2 FFT VMAX,form,area,FREC MAX WAV A6,WAV D2 (RMS) root-mean-square ,WAV D6 FFT frec media,contrast,TIEMPO peak2rms,FFT 3ER PICO MAS ALTO,WAV D3 FFT frec media,Valor FFT umbral 10Hz - 20 Hz   ,percentage of energy D5,entropy,y_centroid_cm_diff,Etiqueta
0.545286929641308,0.832258064516129,0.6721241897363475,0.2760416666666666,0.339867618148771,0.570281124497992,0.3232008335353447,0.8389755488097002,0.0,1.0,0.445380062770398,0.543201060323801,0.6776791062220496,0.15774378585086,0.271143273418574,0.0591283425949027,0.320771563643284,0.048855985644533,0.3644538459593618,0.0810810810810811,0.595569470481955,0.136582920734167,0.3305659845795933,0.135936606377907,0.3461280271448804,0.736849215980417,0.620720895960771,0.0464591593800577,0.4608764472082289,1.1102230246251563e-16,0.0
0.187892523787428,0.4258064516129032,0.0718386905445586,0.5794270833333334,0.0845295438093761,0.144578313253012,0.0374887318290921,0.0800381889188329,0.0,0.1001794337925612,0.584905555048393,0.102055506689325,0.0685228554584035,0.0697896749521989,0.082705535302813,0.090380490275904,0.0502419981540292,0.0210628990235865,0.6086830106946913,0.756756756756757,0.0923677339707086,0.17987278249188,0.041925875111584,0.110618148894353,0.1729907155075109,0.101816478849144,0.163572962788073,0.443307343192991,0.100058610667346,1.1102230246251563e-16,1.0
0.43552340532188,1.0,0.341186669692076,0.4843749999999995,0.350251978460801,0.196787148594378,0.5662556120362634,0.8108153041728702,0.0,0.5778175872545119,0.537576181013287,0.484749105578699,0.481868072844564,0.0726577437858509,0.44476666939822,0.0607650927134949,0.172701544077766,0.0087647822894842,0.8014276443867617,0.0,0.342630437117704,0.0791845126683214,0.762099677271707,0.177830250770544,0.2228725023753451,0.404129776222115,0.36358440525286,0.108979101000124,0.6331667449648789,5.496905014501508e-17,0.0
0.157761850097329,0.5161290322580645,0.1200887114321595,0.4752604166666668,0.0607607651729964,0.186746987951807,0.0940340175675764,0.3727323862151964,0.0,0.3337298763210581,0.686323640946722,0.140870566851913,0.3563957173473709,0.0611854684512428,0.167121556730627,0.0568464787897561,0.0190534350336869,0.014110142415294,0.7078806981467591,0.608108108108108,0.0492267875786196,0.0423227366553783,0.1313664188662915,0.112722772207233,0.3869369833823217,0.153538574160542,0.0506441154672226,0.440844485464093,0.1797778691372073,5.496905014501508e-17,1.0
0.199719788953001,0.5483870967741935,0.0595598417993934,0.5768229166666662,0.0585796683796433,0.0803212851405623,0.0970488586631281,0.1081027443996398,0.0,0.0924555504269363,0.684974728471604,0.104941367172821,0.1051213518647349,0.0640535372848948,0.213298411906942,0.0383600534640292,0.0366249860546143,0.0176223660487858,0.6549929629099,0.0135135135135135,0.0508387096577702,0.119714927652872,0.1584108192543637,0.114632258866792,0.1476075673723968,0.0759701723078603,0.126499254231061,0.335601239895382,0.1869857431373452,1.1102230246251563e-16,1.0
0.138914321430109,0.5483870967741935,0.0527539925591572,0.541666666666667,0.221932085611191,0.22289156626506,0.0536102298135912,0.3496499995537386,0.0,0.0848521617692472,0.486168257469084,0.0405643712184056,0.0578239811850008,0.0423040152963671,0.221079974163033,0.0535336003816209,0.0556104033339425,0.0117176793791053,0.7476255088195386,0.702702702702703,0.0544766133476548,0.0896794161703125,0.2301676276569101,0.150262815789392,0.1027787750679468,0.0180831161376993,0.0673307752349591,0.568790030873871,0.1156454146439365,5.496905014501508e-17,1.0
0.544697112106209,0.464516129032258,0.0358914783553302,0.5325520833333341,0.324520463785929,0.103413654618474,0.030017921525558,0.1731597306449456,0.0,0.0381717457034838,0.446158860860611,0.20015164014418,0.0309205581814447,0.0669216061185469,0.411036166546248,0.0222376683457125,0.0719156388888872,0.0186285179103034,0.6409229965362346,0.72972972972973,0.101764146511678,0.0242410813495442,0.1495763215120001,0.215653292064482,0.0310090590509343,0.0390791735214382,0.199400100725363,0.114227705253477,0.0787221137177446,1.1102230246251563e-16,1.0
0.150978547595947,0.3225806451612902,0.3026592633969691,0.4830729166666661,0.0724382064989487,0.216867469879518,0.0118513179222459,0.250939681153244,0.0,0.2826110312277561,0.488506235960224,0.0711257210518252,0.1788139012982254,0.0420650095602295,0.208650765600794,0.128273127722953,0.0530440808930558,0.0214209795178779,0.6041447196541291,0.675675675675676,0.068585579969551,0.1872764809859,0.0232607091436269,0.109614758849682,0.3481363402284586,0.124298304767285,0.0516609874023472,0.705116243974339,0.0424686598791669,5.496905014501508e-17,1.0
0.159440167651555,0.7870967741935484,0.5763207006654533,0.4830729166666661,0.0839422831374803,0.106425702811245,0.1162579749397494,0.5867037120863562,0.0,0.5669446051571428,0.748579805125437,0.106077885160983,0.6416729820011344,0.0511472275334608,0.369417517416295,0.0324149074808846,0.023984345656508,0.014110142415294,0.7078806981467591,0.743243243243243,0.0526135998076854,0.0883151260106342,0.1751429514300851,0.147988680265271,0.3942199262402529,0.169028170117708,0.0415462528057979,0.415600888555026,0.2052366864991871,5.496905014501508e-17,1.0
0.261720476170389,0.4,0.0275189338595853,0.5260416666666666,0.0961043509743733,0.413654618473896,0.0114362806919405,0.0469633920535048,0.0,0.0623260360773546,0.553229554442156,0.13424499597821,0.0439612571045281,0.0783938814531549,0.190415369522996,0.0393313538401823,0.0432123917687258,0.0142640344963025,0.7054324650041717,0.756756756756757,0.0973323747322617,0.104954181420606,0.0148569320555315,0.130436487103134,0.1547707319500974,0.0999578605434237,0.127523817259004,0.355660828681931,0.0397866648125455,5.496905014501508e-17,1.0
0.166153437868463,0.4903225806451613,0.0440493498452677,0.5859375000000009,0.102527157350868,0.0763052208835341,0.0576900672588687,0.0585871625079097,0.0,0.0441429822054587,0.597291599642726,0.0628885911485773,0.0516444633443799,0.0760038240917782,0.155354635481086,0.0698844609885878,0.0226835710129815,0.0151985964845474,0.6908315565031983,0.743243243243243,0.0395513735543999,0.0606458201661282,0.0778627796494384,0.111185278255775,0.1113813523990132,0.0418653317729009,0.104952157940012,0.385475918020025,0.1145902919850537,1.1102230246251563e-16,1.0
0.313006223863317,0.432258064516129,0.0801719407818559,0.5833333333333339,0.0887720294259474,0.0943775100401607,0.0566553879272682,0.1102195294081172,0.0,0.1059787263784297,0.496291822734568,0.157823825735583,0.1324091878494503,0.0607074569789675,0.188924355117809,0.160119409842911,0.064793157148653,0.0212416080870584,0.6064117582612066,0.716216216216216,0.121624191353168,0.207673777451395,0.1189922541509755,0.159591893886489,0.186722659852487,0.123604382350347,0.161020994440346,0.374941779579233,0.1267863889415576,1.1102230246251563e-16,1.0
0.134265404338152,0.5483870967741935,0.05637299741453,0.5494791666666662,0.0917036445010461,0.0060240963855421,0.0519412228507931,0.1146705826741218,0.0,0.1104182458106274,0.755744801962906,0.102912659667021,0.1374561752161026,0.0530592734225621,0.190147698794397,0.114284881643505,0.0543809059213094,0.0171273093006652,0.6620848327532298,0.72972972972973,0.0963258922840372,0.205517983376265,0.0894430496789435,0.12051724337545,0.2276068036849969,0.0909226344443991,0.143231896257903,0.198440504036038,0.1109314360379418,5.496905014501508e-17,1.0
0.114064571404467,0.4903225806451613,0.1217114320891339,0.4869791666666666,0.0756256939202736,0.176706827309237,0.0759306646052477,0.0938409384765749,0.0,0.1846404794577245,0.62923966633836,0.0371809964563998,0.1964196450133087,0.0621414913957935,0.0531142304381154,0.118333239658639,0.0461658952958618,0.0076917657158537,0.8224124998946541,0.702702702702703,0.0775099046708466,0.17836450391608,0.0767917672514521,0.0691338796828605,0.3577801618936252,0.1005708868723,0.0479431903760847,0.53318317733208,0.1637030862557203,1.1102230246251563e-16,1.0
0.142589007552429,0.6967741935483871,0.3269848415277622,0.4804687500000009,0.100451563741996,0.0883534136546185,0.2308115989858148,0.1507440515025704,0.0,0.3314729651475561,0.74781834025839,0.0911972130138959,0.3988320925743573,0.0697896749521989,0.0605593211222699,0.242360439895846,0.042467407293833,0.0058782736917945,0.859784926300176,0.756756756756757,0.047164239615733,0.725561614158535,0.1240627508192248,0.0710329303288434,0.4221746662835491,0.206841489689245,0.0419037211592713,0.376392224326076,0.3437585836303559,5.496905014501508e-17,1.0
0.31709144045761,0.1354838709677419,0.0259752562256752,0.6354166666666672,0.0955153816112971,0.0562248995983936,0.0023273182385405,0.0430762845100169,0.0,0.0442648241515178,0.560628107919391,0.162052024327244,0.0229226270734104,0.0860420650095602,0.16922944986786,0.180146983630121,0.0510970360232724,0.038052477301721,0.4383643611417783,0.783783783783784,0.0702057603034725,0.189017328018398,0.0056108449495084,0.122165433954522,0.0831803691831895,0.0889188266855988,0.161678359997508,0.244966912019638,0.0146867885647314,1.1102230246251563e-16,1.0
0.154334363613355,0.3548387096774194,0.1777464556751369,0.5455729166666674,0.0655208770191895,0.152610441767068,0.0113581515598486,0.1589633688663937,0.0,0.2261158577972083,0.484271207509734,0.079103591821991,0.1797184690428692,0.0439770554493308,0.255185942592715,0.0686744123285535,0.0580145116419877,0.0255425000281621,0.5553359683794465,0.864864864864865,0.0677442412674826,0.170114859283973,0.0198776818834403,0.128514806308977,0.3134552778737448,0.132097138022176,0.0887587302555407,0.681839111217835,0.042653667887306,5.496905014501508e-17,1.0
0.156012271622058,0.4903225806451613,0.0312030809103416,0.6822916666666663,0.126748619480617,0.100401606425703,0.070400077057573,0.0287145056783049,0.0,0.0336821405778892,0.818483511248871,0.0847677308215451,0.0196111053758191,0.0669216061185469,0.255198634752754,0.0452967802462521,0.0166869789725154,0.0306729059483491,0.5023471013088144,0.756756756756757,0.0257112952541508,0.0712010105623267,0.0962081259007996,0.120636576053841,0.1431971624614853,0.0544513970122038,0.0847767744588206,0.245743103938196,0.1507541962602425,1.1102230246251563e-16,1.0
0.21902044082661,0.6967741935483871,0.2247059374390662,0.5429687500000003,0.162714839545072,0.14859437751004,0.1889668048171797,0.2044664891414724,0.0,0.1999076797916504,0.62319240967227,0.177079936747456,0.2393206111576339,0.0516252390057361,0.223400765443642,0.062058012270061,0.0492141040646113,0.0131977522792443,0.7226585873568352,0.702702702702703,0.0806594455342876,0.0745040118755089,0.2291732028162559,0.153436811646031,0.2592414292205151,0.142383197274484,0.0711395552553854,0.374137942728123,0.3106871852304251,1.1102230246251563e-16,1.0
0.154405214988875,0.6258064516129032,0.2153872921659158,0.5039062500000004,0.108249755360432,0.253012048192771,0.1020812602770906,0.3269718376436737,0.0,0.3219905644183308,0.646199039665611,0.0970250482385572,0.3782931641956679,0.0750478011472275,0.269018652036905,0.0884486687065563,0.0544555562391832,0.0131977522792443,0.7226585873568352,0.756756756756757,0.072941910381278,0.192137253554765,0.1432627117235485,0.144460903072597,0.3728426309348651,0.132365743810139,0.0806834765659703,0.488608869385239,0.1885057557355883,5.496905014501508e-17,1.0
0.184614930964959,0.5290322580645161,0.2172660703888335,0.4713541666666663,0.305924214397649,0.0281124497991968,0.0187716107636388,0.3157004448870926,0.0,0.3107604544990645,0.709067100367166,0.116299077766543,0.3655052308466737,0.0626195028680688,0.271620287567769,0.0868792430970729,0.0380102789826637,0.0187983264211422,0.638592750533049,0.864864864864865,0.0831247729896327,0.126258544198537,0.0332890970821982,0.117982376869332,0.2911919053910782,0.143213690256556,0.097166396410361,0.379245405659945,0.0501865415245219,5.496905014501508e-17,1.0
0.109090641024748,0.6967741935483871,0.1306339892666414,0.5013020833333335,0.183473039955308,0.275100401606426,0.0309148285967921,0.1888966694583154,0.0,0.1894988911414523,0.709792515609451,0.0391725142512771,0.2334346999357274,0.0659655831739962,0.461556506655171,0.103313262928862,0.0469878963003284,0.0123037445693382,0.7375881743175707,0.716216216216216,0.0787401728590124,0.157886516360847,0.0447240194198457,0.210520765609714,0.2771207844374844,0.0786236855040491,0.0967668086438255,0.419112467010993,0.0693766068397091,5.496905014501508e-17,1.0
0.373425655815485,0.6387096774193548,0.7062476548853776,0.3177083333333336,0.275163075071239,0.421686746987952,0.1524588644162774,0.927213449440726,0.0,0.7870735532456414,0.604844874082323,0.478915196912543,0.777494787987053,0.0645315487571702,0.200840436507989,0.095241407781215,0.171164910082717,0.0289754250498756,0.5190169985757266,0.0,0.277026709822027,0.283428862087938,0.2731378827187222,0.0545028412004754,0.4596172087011482,0.488119175644376,0.243807431953799,0.115172018780813,0.2588812332494998,5.496905014501508e-17,0.0
0.627504422067787,0.2516129032258064,0.0455572191355721,0.3854166666666672,0.174201037453078,0.51004016064257,0.0037008510355436,0.0544185358805815,0.0,0.0564216231951414,0.263060800211084,0.413199879835495,0.0303538783094618,0.0736137667304015,0.271628467037033,0.0976800348587502,0.143355361218465,0.0728471830330686,0.2542791407165189,0.702702702702703,0.169186629414501,0.0661965792095745,0.0085666891190077,0.232292846958134,0.0531409832357169,0.163017988544955,0.822322907306768,0.0786295770426195,0.0160296801625977,5.496905014501508e-17,0.0
0.124132019456689,1.0,0.3887810115961223,0.5013020833333335,0.123222010465563,0.112449799196787,0.3770140154618691,0.4524972805709582,0.0,0.4960611111909072,0.634913533641468,0.0428714947224214,0.3075906585538385,0.0239005736137667,0.233100277808226,0.0923682123691548,0.0336196418347976,0.0045078881737091,0.8897283767497912,0.72972972972973,0.0720790319796536,0.211167175023923,0.2189738885325366,0.145226080086826,0.4095372277595594,0.121655482332555,0.0254518853822355,0.606207614320364,0.4424449466370878,5.496905014501508e-17,1.0
0.511728769467235,0.3096774193548387,0.1032898967937997,0.3281249999999999,0.216975222043663,0.21285140562249,0.0257612042961472,0.1191485217388573,0.0,0.1431123230213003,0.449425226269527,0.427190431811845,0.0951751240607481,0.0497131931166348,0.172308240330107,0.0854348176029414,0.106171076461333,0.0512680468913883,0.3504807975930623,0.72972972972973,0.188250425709434,0.0444549829848376,0.0476719324679476,0.155725155486505,0.1304653749955897,0.260946049345771,0.405892161579887,0.112846668838454,0.0725031000443324,5.496905014501508e-17,0.0
0.23832109270022,0.4903225806451613,0.1917674756800454,0.4973958333333329,0.192752187518581,0.194779116465863,0.0543151228202756,0.2742660609326867,0.0,0.2327590480221391,0.48970647446799,0.221338044067173,0.2400616190784799,0.0487571701720841,0.529658118469543,0.0423273250967056,0.04097274898401,0.0223279022738724,0.5928727340148494,0.756756756756757,0.0945387992957037,0.111063584392285,0.1078646714757897,0.20474145109632,0.2209966331415473,0.162783762714473,0.0923273574153934,0.495350371847144,0.1142643590031688,1.1102230246251563e-16,1.0
0.734263929974268,0.6064516129032258,0.2091591345728017,0.60546875,0.41668072004661,0.405622489959839,0.1903008662520058,0.3259670123185121,0.0,0.2601863846144005,0.3190478449244,0.168157358604044,0.2507242610232161,0.0635755258126195,0.216747700908622,0.0454370739320569,0.0914409293341888,0.0236264722442481,0.5772689348289607,0.162162162162162,0.28297660322225,0.0515328686076635,0.3960566511109518,0.263714341952381,0.1519620810208498,0.162616984079646,0.310564382307801,0.127216033121138,0.3268773936139901,1.1102230246251563e-16,1.0
0.137622039446606,0.6064516129032258,0.0747055897043369,0.5729166666666676,0.0903737449374213,0.0923694779116466,0.0488722537642409,0.1277808815663995,0.0,0.1074233150962759,0.561110179867233,0.058974755704884,0.1177917651367715,0.0458891013384321,0.286904737078868,0.0714109686953261,0.0245865947883949,0.017456760509924,0.657352705697936,0.0,0.063305689799975,0.2188305712544,0.0864800304816966,0.153507030150287,0.1723270097248102,0.0652942077561309,0.122302209604022,0.513691978646558,0.1121522625716633,1.1102230246251563e-16,1.0
0.361677432935897,0.2967741935483871,0.0468665560288626,0.4934895833333342,0.153717575644304,0.106425702811245,0.0027769749239388,0.0906812048135207,0.0,0.0662969519796277,0.551075843558269,0.185747656013825,0.068211059515237,0.0578393881453155,0.204139988276413,0.0507907627349816,0.0629623544601523,0.0228802447345894,0.5861601085481681,0.743243243243243,0.0942188034450426,0.0618320673263152,0.0081161185144393,0.142403273044078,0.0870333153543033,0.0921717777085595,0.230809205410737,0.205486629225576,0.0121066171055479,5.496905014501508e-17,1.0
0.206349511883168,0.3806451612903225,0.4937273549472608,0.4244791666666672,0.0982354183670471,0.172690763052209,0.0080185602706057,0.6366000289616038,0.0,0.717535187679736,0.735304282142873,0.130137472877828,0.4589137062990306,0.0774378585086042,0.382937342825141,0.0509478888922507,0.034374028392346,0.0281468683458524,0.5274530790429557,0.756756756756757,0.0737935002010009,0.127631971489581,0.0164444310124967,0.195883260851107,0.5006654247201384,0.260755060076796,0.0544278277905625,0.398541048146054,0.0289005639865829,5.496905014501508e-17,1.0
0.134265404338152,0.6838709677419355,0.1294821361942198,0.5078125000000011,0.0833269295602861,0.0461847389558233,0.135047891304656,0.1686726486251924,0.0,0.1688672200871204,0.567225240849266,0.0988245333573232,0.2093849025764085,0.0630975143403442,0.278772159102566,0.0652463013428608,0.0225002086462643,0.0087647822894842,0.8014276443867617,0.743243243243243,0.0399295344466685,0.160828547336431,0.1837506207057024,0.0967754870160788,0.2772291636171246,0.10175515329579,0.0522446077328349,0.566885340696425,0.2242230463813899,1.1102230246251563e-16,1.0
0.220698758380837,0.232258064516129,0.0597120065638331,0.5507812499999997,0.173450608119423,0.206827309236948,0.0014498928770914,0.0901552162535662,0.0,0.0887562919167596,0.489288763107082,0.0562001809198073,0.1160218749384591,0.0487571701720841,0.385752716355923,0.105781699014002,0.0734834900717492,0.0228802447345894,0.5861601085481681,0.756756756756757,0.0624380956682767,0.206271257721347,0.0036093365331264,0.167568571724717,0.1693968948985166,0.0604678484024423,0.120865824353643,0.515938287649426,0.0077135251494411,5.496905014501508e-17,1.0
0.175841814273435,0.6258064516129032,0.1092615544938656,0.5052083333333339,0.185019430901319,0.181726907630522,0.0752335596893551,0.368564819627427,0.0,0.1578159192249156,0.638020469726085,0.0805373085303096,0.1819215288749676,0.0420650095602295,0.160281518035763,0.0453914767649345,0.0512089046921599,0.0109960029052651,0.7602669880411604,0.75,0.0808182353986095,0.0976955564976685,0.2644401138996915,0.156829106290723,0.1703683912074831,0.0535115515918136,0.0738607747849066,0.465745988013114,0.1608911719424501,5.496905014501508e-17,1.0
0.280279031555892,0.6967741935483871,0.3421724078025256,0.4375000000000004,0.109236911359675,0.246987951807229,0.0677026008999668,0.5906037082702997,0.0,0.5094023187256382,0.67630971789122,0.26413434411581,0.5164150577719645,0.0803059273422562,0.314525136705754,0.0740967924546338,0.0306950831292366,0.0212416080870584,0.6064117582612066,0.716216216216216,0.0646321825862368,0.205540859123441,0.0978636602571536,0.188621525775455,0.3556757020203933,0.273492802690004,0.110332767384599,0.311734706987394,0.1255668708360967,5.496905014501508e-17,1.0
0.213146329386816,0.9612903225806452,0.2348093654009832,0.5533854166666666,0.102174833411571,0.168674698795181,0.4801308363036103,0.5012545700593367,0.0,0.3885229853002701,0.789696981121084,0.20976097304834,0.3569336724045398,0.0482791586998088,0.221329504603115,0.0389862486193724,0.0291050659586114,0.0120097312855181,0.7425984139157402,0.72972972972973,0.0495055731514238,0.07378390510858,0.5214832247244107,0.121800702466678,0.3378052425945421,0.18752863634753,0.126031848461887,0.231647774306441,0.5684977774028807,1.1102230246251563e-16,1.0
0.331467716959813,0.0838709677419354,0.0390352988640823,0.502604166666667,0.0772926628486977,0.345381526104418,0.0012309248818125,0.0764987945710661,0.0,0.0700446805762987,0.526023511782756,0.194525286168056,0.0889030086418992,0.0697896749521989,0.246950837699236,0.102946106791647,0.0550091690852903,0.0296055842390488,0.5127341834025805,0.0675675675675676,0.0818109742874285,0.0823024065084833,0.0029330710314814,0.134822024348624,0.1333776710722096,0.109254936394463,0.231686252773616,0.256906964027816,0.0068251641797169,1.1102230246251563e-16,1.0
0.600657893928529,0.4258064516129032,0.3052315727384258,0.2630208333333332,0.209464265586901,0.63855421686747,0.1031291220338097,0.3003366325574594,0.0,0.3482811261578764,0.272215498264515,0.523167084017944,0.2276951563607351,0.474187380497132,0.32834287114059,0.0919669149700346,0.260127837509208,0.0876585147364915,0.2091743428537717,0.135135135135135,0.456883315292146,0.114376891586119,0.152191161481484,0.26946171627511,0.1601291346061834,0.423338755512984,0.917648932818337,0.0441659420878012,0.2146004941599124,5.496905014501508e-17,0.0
0.124132019456689,0.6580645161290322,0.2333884869496681,0.524739583333333,0.204014583343572,0.349397590361446,0.1328901918383618,0.1822712729832761,0.0,0.2408527310966505,0.765632408584347,0.0859472485772294,0.1783688324669616,0.0458891013384321,0.102668310887857,0.184532069609408,0.0566699295092818,0.0111393817126241,0.7577302645440217,0.702702702702703,0.0881812793937692,0.161424135464955,0.1353732809307717,0.0900614266362272,0.3524046495675337,0.143784525570474,0.0571833486168181,0.336007509497742,0.2567921847495888,5.496905014501508e-17,1.0
0.177062501970938,0.4258064516129032,0.326266023034295,0.4882812500000002,0.111140356868613,0.134538152610442,0.0508847725782741,0.4581398327762147,0.0,0.4642146082091991,0.716949023470991,0.0747309015869466,0.5535804708665327,0.0434990439770555,0.247804639801533,0.0616132008394732,0.0414446580222531,0.0225113263538556,0.5906309783662151,0.810810810810811,0.101776823504505,0.160063942169876,0.083882037258129,0.175257663510214,0.3833552241704063,0.153686608734803,0.0387279641868187,0.451859265807489,0.101187563601238,5.496905014501508e-17,1.0
0.308810429977749,0.3225806451612902,0.0438130244632321,0.5794270833333334,0.0727192082669747,0.0803212851405623,0.0080470742217313,0.0580336282046966,0.0,0.0559822207518508,0.58279870071028,0.180222574370486,0.0778269324752341,0.0583173996175908,0.32428381002384,0.0825552924889883,0.0247989458727545,0.0263298020976025,0.5466807689390427,0.121621621621622,0.0696582776305156,0.0957405582597149,0.0162742619065179,0.162975582583183,0.1436276209626827,0.0894538445159241,0.121360789146455,0.23291701486625,0.0329221289010261,1.1102230246251563e-16,1.0
